,global_id,document_type,document_title,xml_source
312,867994,seadus,Tingimisi karistatud või tingimisi enne tähtaega vangistusest vabastatud isikule käitumiskontrolli kohaldamise Euroopa konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/867994.xml
313,868043,seadus,Eesti Vabariigi ja Põhjamaade Investeerimispanga garantiilepingute ratifitseerimise seadus,https://www.riigiteataja.ee/akt/868043.xml
314,871826,seadus,Piiriülese õhusaaste kauglevi 1979 . aasta konventsiooni püsivate orgaaniliste saasteainete protokolliga ühinemise seadus,https://www.riigiteataja.ee/akt/871826.xml
315,846845,seadus,Eesti Vabariigi valitsuse ja Türgi Vabariigi valitsuse vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle juurde kuuluva protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/846845.xml
316,813485,seadus,Euroopa Rekonstrueerimis- ja Arengupanga asutamislepingu muudatuse ratifitseerimise seadus,https://www.riigiteataja.ee/akt/813485.xml
317,813506,seadus,Põhja-Atlandi Lepingu Organisatsiooni ning selle liikmesriikide esindajate ja rahvusvahelise personali staatuse kokkuleppega ühinemise seadus,https://www.riigiteataja.ee/akt/813506.xml
318,813513,seadus,Põhja-Atlandi lepingu osalisriikide vahelise relvajõudude staatust reguleeriva kokkuleppega ja protokolliga Põhja-Atlandi lepingu alusel loodud rahvusvaheliste sõjaliste peakorterite staatuse kohta ühinemise seadus,https://www.riigiteataja.ee/akt/813513.xml
319,817133,seadus,Konventsiooni kalapüügist ja elusressursside säilitamisest Läänemeres ja Beltides ( Taani väinades ) denonsseerimise seadus,https://www.riigiteataja.ee/akt/817133.xml
320,890278,seadus,Terrorismi tõkestamise Euroopa konventsiooni muutmise protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/890278.xml
321,986520,seadus,Piiriülese õhusaaste kauglevi 1979 . aasta konventsiooni raskemetallide protokolliga ühinemise seadus,https://www.riigiteataja.ee/akt/986520.xml
322,855296,seadus,Avatud taeva lepinguga ühinemise seadus,https://www.riigiteataja.ee/akt/855296.xml
323,952821,seadus,Maaelu ja põllumajandusturu korraldamise seadus,https://www.riigiteataja.ee/akt/952821.xml
324,818352,seadus,Põhja-Atlandi lepingu osalisriikide teabekaitse kokkuleppega ühinemise seadus,https://www.riigiteataja.ee/akt/818352.xml
325,914821,seadus,Kirde-Atlandi tulevase mitmepoolse kalanduskoostöö konventsiooni denonsseerimise seadus,https://www.riigiteataja.ee/akt/914821.xml
326,964508,seadus,Tuumaohutuse konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/964508.xml
327,964550,seadus,Ühinenud Rahvaste Organisatsiooni ja temaga liitunud isikkoosseisu ohutuse konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/964550.xml
328,964566,seadus,Vägivallakuritegude ohvritele hüvitise maksmise Euroopa konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/964566.xml
329,964716,seadus," "" Lepingu Belgia Kuningriigi , Tšehhi Vabariigi , Taani Kuningriigi , Saksamaa Liitvabariigi , Eesti Vabariigi , Kreeka Vabariigi , Hispaania Kuningriigi , Prantsuse Vabariigi , Iirimaa , Itaalia Vabariigi , Küprose Vabariigi , Läti Vabariigi , Leedu Vabariigi , Luksemburgi Suurhertsogiriigi , Ungari Vabariigi , Malta Vabariigi , Madalmaade Kuningriigi , Austria Vabariigi , Poola Vabariigi , Portugali Vabariigi , Sloveenia Vabariigi , Slovaki Vabariigi , Soome Vabariigi , Rootsi Kuningriigi , Suurbritannia ja Põhja-Iiri Ühendkuningriigi ( Euroopa Liidu liikmesriikide ) ning Bulgaaria Vabariigi ja Rumeenia vahel Bulgaaria Vabariigi ja Rumeenia ühinemise kohta Euroopa Liiduga "" ratifitseerimise seadus",https://www.riigiteataja.ee/akt/964716.xml
330,874390,seadus,Keskkonnamõju hindamise ja keskkonnaauditeerimise seadus,https://www.riigiteataja.ee/akt/874390.xml
331,242345,seadus,"Teose esitaja , fonogrammitootja ja ringhäälinguorganisatsiooni kaitse rahvusvahelise konventsiooniga ühinemise seadus",https://www.riigiteataja.ee/akt/242345.xml
332,860686,seadus,Eesti Vabariigi valitsuse ja Austraalia valitsuse vastastikuse mõistmise memorandumi töötamisõigusega turismiviisade kohta ratifitseerimise seadus,https://www.riigiteataja.ee/akt/860686.xml
333,12901997,seadus,1949 . aasta 12 . augusti Genfi konventsioonide 2005 . aasta 8 . detsembri III lisaprotokolli täiendava tunnusmärgi vastuvõtmise kohta ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12901997.xml
334,12877134,seadus,Eesti Vabariigi valitsuse ja Singapuri Vabariigi valitsuse vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle juurde kuuluva protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12877134.xml
335,12877449,seadus,Stabiliseerimis- ja assotsieerimislepingu ühelt poolt Euroopa ühenduste ja nende liikmesriikide ning teiselt poolt Albaania Vabariigi vahel ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12877449.xml
336,12881997,seadus,Rahvusvahelise Süvamerepõhja Organisatsiooni eesõiguste ja puutumatuse protokolliga ühinemise seadus,https://www.riigiteataja.ee/akt/12881997.xml
337,12882033,seadus,Rahvusvahelise Mereõiguse Kohtu eesõiguste ja puutumatuse kokkuleppega ühinemise seadus,https://www.riigiteataja.ee/akt/12882033.xml
338,12882047,seadus,Meresõitu ohustava ebaseadusliku tegevuse tõkestamise konventsiooni 2005 . aasta protokolli ning mandrilava püsiplatvorme ohustava ebaseadusliku tegevuse tõkestamise protokolli muutmise 2005 . aasta protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12882047.xml
339,12882115,seadus,"Eesti Vabariigi valitsuse , Läti Vabariigi valitsuse ja Leedu Vabariigi valitsuse Balti õhuseirevõrgu ja juhtimissüsteemi arendamise kokkuleppe ratifitseerimise seadus",https://www.riigiteataja.ee/akt/12882115.xml
340,12989233,seadus,Eesti Vabariigi ja Läti Vabariigi vahelise sotsiaalkindlustuslepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12989233.xml
341,12951263,seadus,Ühinenud Rahvaste Organisatsiooni eriorganisatsioonide eesõiguste ja puutumatuse konventsiooni Eesti Vabariigi suhtes kohaldatavate lisade määramise ja parandatud lisade heakskiitmise seadus,https://www.riigiteataja.ee/akt/12951263.xml
342,13037227,seadus,Eesti Vabariigi valitsuse ja Aserbaidžaani Vabariigi valitsuse vahelise tulu- ja kapitalimaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle juurde kuuluva protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13037227.xml
343,13060651,seadus,Tollikoostöö Nõukogu asutamiskonventsiooni muudatuse heakskiitmise seadus,https://www.riigiteataja.ee/akt/13060651.xml
344,12892258,seadus,Eesti Vabariigi ja Gruusia vahelise tulu- ja kapitalimaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle juurde kuuluva protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12892258.xml
345,12769822,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/12769822.xml
346,127122013030,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/127122013030.xml
347,105022014002,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/105022014002.xml
348,105022014003,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/105022014003.xml
349,131012014016,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/131012014016.xml
350,121122010010,seadus,Euro kasutusele võtmise seadus,https://www.riigiteataja.ee/akt/121122010010.xml
351,121122010012,seadus,Perekonnaseisutoimingute seadus,https://www.riigiteataja.ee/akt/121122010012.xml
352,121122010017,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/121122010017.xml
353,121122010019,seadus,Töötuskindlustuse seadus,https://www.riigiteataja.ee/akt/121122010019.xml
354,121122010031,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121122010031.xml
355,121122010032,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121122010032.xml
356,121122010035,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/121122010035.xml
357,121122010036,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/121122010036.xml
358,121122010037,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/121122010037.xml
359,121122011014,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/121122011014.xml
360,121122011020,seadus,Veeseadus,https://www.riigiteataja.ee/akt/121122011020.xml
361,121122011021,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/121122011021.xml
362,121122011022,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/121122011022.xml
363,121122011024,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/121122011024.xml
364,121122011025,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/121122011025.xml
365,121122011027,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/121122011027.xml
366,121122012007,seadus,Keskkonnatasude seadus,https://www.riigiteataja.ee/akt/121122012007.xml
367,121122012008,seadus,Keskkonnatasude seadus,https://www.riigiteataja.ee/akt/121122012008.xml
368,121122012009,seadus,Kohtutäituri seadus,https://www.riigiteataja.ee/akt/121122012009.xml
369,121122012011,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/121122012011.xml
370,121122012012,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/121122012012.xml
371,121122012013,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/121122012013.xml
372,121122012020,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/121122012020.xml
373,121122012021,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/121122012021.xml
374,122032011013,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/122032011013.xml
375,122032013018,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/122032013018.xml
376,122032013019,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/122032013019.xml
377,122032013020,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/122032013020.xml
378,122112010005,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/122112010005.xml
379,122122010028,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/122122010028.xml
380,122122010029,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/122122010029.xml
381,122122010030,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122122010030.xml
382,122122010035,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122122010035.xml
383,122122010036,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122122010036.xml
384,122122011012,seadus,Strateegilise kauba seadus,https://www.riigiteataja.ee/akt/122122011012.xml
385,122122011020,seadus,Lõhkematerjaliseadus,https://www.riigiteataja.ee/akt/122122011020.xml
386,122122011021,seadus,Lõhkematerjaliseadus,https://www.riigiteataja.ee/akt/122122011021.xml
387,122122011023,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122122011023.xml
388,122122011037,seadus,Julgeolekuasutuste seadus,https://www.riigiteataja.ee/akt/122122011037.xml
389,122122011039,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/122122011039.xml
390,122122011041,seadus,Riigikogu liikme staatuse seadus,https://www.riigiteataja.ee/akt/122122011041.xml
391,122122011045,seadus,Tolliseadus,https://www.riigiteataja.ee/akt/122122011045.xml
392,122122011047,seadus,Väljasõidukohustuse ja sissesõidukeelu seadus,https://www.riigiteataja.ee/akt/122122011047.xml
393,122122011049,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/122122011049.xml
394,122122011050,seadus,Kriminaalmenetluse seadustiku rakendamise seadus,https://www.riigiteataja.ee/akt/122122011050.xml
395,122122012004,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/122122012004.xml
396,122122012005,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/122122012005.xml
397,122122012006,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/122122012006.xml
398,122122012012,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/122122012012.xml
399,122122012018,seadus,Riiklike peretoetuste seadus,https://www.riigiteataja.ee/akt/122122012018.xml
400,122122012019,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/122122012019.xml
401,122122012020,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/122122012020.xml
402,122122012021,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/122122012021.xml
403,122122012023,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/122122012023.xml
404,122122012025,seadus,Veeseadus,https://www.riigiteataja.ee/akt/122122012025.xml
405,122122012026,seadus,Veeseadus,https://www.riigiteataja.ee/akt/122122012026.xml
406,122122012027,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/122122012027.xml
407,122122012028,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/122122012028.xml
408,123022011004,seadus,Advokatuuriseadus,https://www.riigiteataja.ee/akt/123022011004.xml
409,123022011007,seadus,Avaliku teenistuse seadus,https://www.riigiteataja.ee/akt/123022011007.xml
410,123122013068,seadus,Vandetõlgi seadus,https://www.riigiteataja.ee/akt/123122013068.xml
411,129062012063,seadus,Hasartmänguseadus,https://www.riigiteataja.ee/akt/129062012063.xml
412,208012014001,seadus,Laste kaasamist relvakonfliktidesse käsitleva lapse õiguste konventsiooni fakultatiivprotokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/208012014001.xml
413,740562,seadus,Lepingu Eesti Vabariigi valitsuse ning Taani valitsuse ja Fääri saarte kohaliku omavalitsuse vahelise vabakaubanduslepingu lõpetamise kohta ratifitseerimise seadus,https://www.riigiteataja.ee/akt/740562.xml
414,130122011033,seadus,Taimekaitseseadus,https://www.riigiteataja.ee/akt/130122011033.xml
415,130122011034,seadus,Taimekaitseseadus,https://www.riigiteataja.ee/akt/130122011034.xml
416,101062013005,seadus,"Alkoholi- , tubaka- , kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/101062013005.xml
417,101062013004,seadus,"Alkoholi- , tubaka- , kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/101062013004.xml
418,101062013003,seadus,"Alkoholi- , tubaka- , kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/101062013003.xml
419,106072012010,seadus,Avaliku teabe seadus,https://www.riigiteataja.ee/akt/106072012010.xml
420,106072012012,seadus,Avaliku teenistuse seadus,https://www.riigiteataja.ee/akt/106072012012.xml
421,106072012014,seadus,Riigikogu kodu- ja töökorra seadus,https://www.riigiteataja.ee/akt/106072012014.xml
422,106072012017,seadus,Riigikontrolli seadus,https://www.riigiteataja.ee/akt/106072012017.xml
423,106072012018,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/106072012018.xml
424,106072012019,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/106072012019.xml
425,106072012023,seadus,Välisteenistuse seadus,https://www.riigiteataja.ee/akt/106072012023.xml
426,106072012024,seadus,Õiguskantsleri seadus,https://www.riigiteataja.ee/akt/106072012024.xml
427,106072012025,seadus,Julgeolekuasutuste seadus,https://www.riigiteataja.ee/akt/106072012025.xml
428,106072012026,seadus,Riigiteenistujate ametinimetuste ja palgaastmestiku seadus,https://www.riigiteataja.ee/akt/106072012026.xml
429,106072012028,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/106072012028.xml
430,106072012031,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/106072012031.xml
431,106072012032,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/106072012032.xml
432,106072012038,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/106072012038.xml
433,106072012039,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/106072012039.xml
434,106072012042,seadus,Töötuskindlustuse seadus,https://www.riigiteataja.ee/akt/106072012042.xml
435,106072012044,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/106072012044.xml
436,106072012045,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/106072012045.xml
437,106072012047,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/106072012047.xml
438,106072012049,seadus,Kollektiivse töötüli lahendamise seadus,https://www.riigiteataja.ee/akt/106072012049.xml
439,106072012050,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/106072012050.xml
440,106072012052,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/106072012052.xml
441,106072012053,seadus,Ohvriabi seadus,https://www.riigiteataja.ee/akt/106072012053.xml
442,106072012055,seadus,Päästeteenistuse seadus,https://www.riigiteataja.ee/akt/106072012055.xml
443,106072012058,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/106072012058.xml
444,106072012059,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/106072012059.xml
445,106122010002,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/106122010002.xml
446,106122010003,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/106122010003.xml
447,106122010005,seadus,"Võlaõigusseaduse , tsiviilseadustiku üldosa seaduse ja rahvusvahelise eraõiguse seaduse rakendamise seadus",https://www.riigiteataja.ee/akt/106122010005.xml
448,106122010006,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/106122010006.xml
449,106122010007,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/106122010007.xml
450,106122010009,seadus,Pankrotiseadus,https://www.riigiteataja.ee/akt/106122010009.xml
451,106122010011,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/106122010011.xml
452,106122010013,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/106122010013.xml
453,106122010014,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/106122010014.xml
454,106122012004,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/106122012004.xml
455,106122012005,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/106122012005.xml
456,106122012011,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/106122012011.xml
457,106122012012,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/106122012012.xml
458,106122012013,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/106122012013.xml
459,106122012018,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/106122012018.xml
460,106122012019,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/106122012019.xml
461,106122012021,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/106122012021.xml
462,107022012011,seadus,Vedelkütuse seadus,https://www.riigiteataja.ee/akt/107022012011.xml
463,107112012004,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/107112012004.xml
464,107112012005,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/107112012005.xml
465,108032012003,seadus,Alkoholiseadus,https://www.riigiteataja.ee/akt/108032012003.xml
466,108032012006,seadus,"Alkoholi- , tubaka- , kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/108032012006.xml
467,108072011012,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/108072011012.xml
468,108072011013,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/108072011013.xml
469,108072011016,seadus,Maamaksuseadus,https://www.riigiteataja.ee/akt/108072011016.xml
470,108072011019,seadus,Veeseadus,https://www.riigiteataja.ee/akt/108072011019.xml
471,108072011022,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/108072011022.xml
472,108072011031,seadus,Rahapesu ja terrorismi rahastamise tõkestamise seadus,https://www.riigiteataja.ee/akt/108072011031.xml
473,108072011038,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/108072011038.xml
474,108072011045,seadus,Kõrgemate riigiteenijate ametipalkade seadus,https://www.riigiteataja.ee/akt/108072011045.xml
475,108072011050,seadus,Riigisaladuse ja salastatud välisteabe seadus,https://www.riigiteataja.ee/akt/108072011050.xml
476,108072011053,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/108072011053.xml
477,108072011054,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/108072011054.xml
478,108072011061,seadus,Õiguskantsleri seadus,https://www.riigiteataja.ee/akt/108072011061.xml
479,108072011063,seadus,Riigikontrolli seadus,https://www.riigiteataja.ee/akt/108072011063.xml
480,108072011067,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/108072011067.xml
481,108072011070,seadus,Riigikogu kodu- ja töökorra seadus,https://www.riigiteataja.ee/akt/108072011070.xml
482,123122013028,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/123122013028.xml
483,123122013029,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/123122013029.xml
484,104102013006,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/104102013006.xml
485,109102013004,seadus,Pärimisseadus,https://www.riigiteataja.ee/akt/109102013004.xml
486,123122013064,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/123122013064.xml
487,114012014011,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/114012014011.xml
488,131012014022,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/131012014022.xml
489,131012014023,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/131012014023.xml
490,118022014012,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/118022014012.xml
491,118022014013,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/118022014013.xml
492,113032014093,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/113032014093.xml
493,124042014004,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/124042014004.xml
494,115032014089,seadus,Veterinaarkorralduse seadus,https://www.riigiteataja.ee/akt/115032014089.xml
495,113032014045,seadus,Loomakaitseseadus,https://www.riigiteataja.ee/akt/113032014045.xml
496,121052014010,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/121052014010.xml
497,121052014011,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/121052014011.xml
498,121052014012,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/121052014012.xml
499,129052014003,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/129052014003.xml
500,115032014065,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/115032014065.xml
501,115032014066,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/115032014066.xml
502,129052014004,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/129052014004.xml
503,123022011012,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/123022011012.xml
504,123022011013,seadus,Loomade ja loomsete saadustega kauplemise ning nende impordi ja ekspordi veterinaarjärelevalve seadus,https://www.riigiteataja.ee/akt/123022011013.xml
505,123022011015,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/123022011015.xml
506,123022011016,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/123022011016.xml
507,123022011017,seadus,Riigi õigusabi seadus,https://www.riigiteataja.ee/akt/123022011017.xml
508,123022011018,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/123022011018.xml
509,123022011019,seadus,Halduskohtumenetluse seadustik,https://www.riigiteataja.ee/akt/123022011019.xml
510,123022011024,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/123022011024.xml
511,123022011025,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/123022011025.xml
512,123022011026,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/123022011026.xml
513,123022011027,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/123022011027.xml
514,123022011028,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/123022011028.xml
515,123022011029,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/123022011029.xml
516,123022011032,seadus,Väljasõidukohustuse ja sissesõidukeelu seadus,https://www.riigiteataja.ee/akt/123022011032.xml
517,123022011033,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/123022011033.xml
518,123022011034,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/123022011034.xml
519,123022011035,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/123022011035.xml
520,123022011036,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/123022011036.xml
521,123022011037,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/123022011037.xml
522,123022011038,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/123022011038.xml
523,123022011039,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/123022011039.xml
524,123022011042,seadus,Riigihangete seadus,https://www.riigiteataja.ee/akt/123022011042.xml
525,123022011043,seadus,Väärteomenetluse seadustik,https://www.riigiteataja.ee/akt/123022011043.xml
526,123022011044,seadus,Väärteomenetluse seadustik,https://www.riigiteataja.ee/akt/123022011044.xml
527,123022011046,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/123022011046.xml
528,123022011047,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/123022011047.xml
529,123022011048,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/123022011048.xml
530,123032011009,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/123032011009.xml
531,123032011012,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/123032011012.xml
532,123032011013,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/123032011013.xml
533,123122010038,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/123122010038.xml
534,123122010039,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/123122010039.xml
535,123122010042,seadus,Veeseadus,https://www.riigiteataja.ee/akt/123122010042.xml
536,123122011006,seadus,"Alkoholi- , tubaka- , kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/123122011006.xml
537,123122011011,seadus,Töötuskindlustuse seadus,https://www.riigiteataja.ee/akt/123122011011.xml
538,124032011004,seadus,Investeerimisfondide seadus,https://www.riigiteataja.ee/akt/124032011004.xml
539,124032011006,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/124032011006.xml
540,124032011007,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/124032011007.xml
541,124032011008,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/124032011008.xml
542,124032011010,seadus,Kindlustustegevuse seadus,https://www.riigiteataja.ee/akt/124032011010.xml
543,124032011011,seadus,Kindlustustegevuse seadus,https://www.riigiteataja.ee/akt/124032011011.xml
544,124032011017,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/124032011017.xml
545,124032011018,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/124032011018.xml
546,115032014003,seadus,Maagaasiseadus,https://www.riigiteataja.ee/akt/115032014003.xml
