,global_id,document_type,document_title,xml_source
1260,309072011018,korraldus,Ministrite komisjoni moodustamine,https://www.riigiteataja.ee/akt/309072011018.xml
1261,309072011019,korraldus,Asjatundjate komisjoni moodustamine merereostuse avastamise ja likvideerimise ülesannete täitmisega seotud küsimuste lahendamiseks,https://www.riigiteataja.ee/akt/309072011019.xml
1262,309072011020,korraldus,Riikliku programmi « Integratsioon Eesti ühiskonnas 2000 – 2007 » juhtkomitee moodustamine asjatundjate komisjoni ülesannetes,https://www.riigiteataja.ee/akt/309072011020.xml
1263,309072011021,korraldus,Asjatundjate komisjoni moodustamine Eesti keskkonnatervise riikliku tegevusplaani ellurakendamise koordineerimiseks,https://www.riigiteataja.ee/akt/309072011021.xml
1264,309072011022,korraldus,Valitsuskomisjoni moodustamine kolmepoolsete läbirääkimiste pidamiseks Eesti Tööandjate Keskliidu ja Eesti ametiühingute keskliitude delegatsioonidega,https://www.riigiteataja.ee/akt/309072011022.xml
1265,309072011023,korraldus,Valitsuskomisjoni moodustamine kahepoolsete läbirääkimiste pidamiseks Eesti Ametiühingute Keskliidu delegatsiooniga,https://www.riigiteataja.ee/akt/309072011023.xml
1266,309072011024,korraldus,Riigi Regionaalpoliitika Nõukogu moodustamine,https://www.riigiteataja.ee/akt/309072011024.xml
1267,309072011025,korraldus,Valitsuskomisjoni moodustamine kahepoolsete läbirääkimiste pidamiseks Teenistujate Ametiliitude Keskorganisatsiooni TALO delegatsiooniga,https://www.riigiteataja.ee/akt/309072011025.xml
1268,309072011026,korraldus,Asjatundjate komisjoni moodustamine riigi poolt finantseeritavate rakenduslike sotsiaaluuringute riigitellimuse koordineerimiseks,https://www.riigiteataja.ee/akt/309072011026.xml
1269,309072011027,korraldus,Asjatundjate komisjoni moodustamine Eesti-Vene riigipiiriga seotud küsimuste lahendamiseks,https://www.riigiteataja.ee/akt/309072011027.xml
1270,309072011028,korraldus,Asjatundjate komisjoni moodustamine,https://www.riigiteataja.ee/akt/309072011028.xml
1271,309072011029,korraldus,Asjatundjate komisjoni moodustamine tegevuskava väljatöötamiseks arhitektuuri valdkonnas,https://www.riigiteataja.ee/akt/309072011029.xml
1272,309072011030,korraldus,Asjatundjate komisjoni moodustamine Eesti Vabariigi valitsusasutuste 85 . aastapäeva ürituste koordineerimiseks,https://www.riigiteataja.ee/akt/309072011030.xml
1273,309072011031,korraldus,Asjatundjate komisjoni moodustamine vaimse tervise riikliku poliitika ja selle rakendusprogrammide väljatöötamiseks,https://www.riigiteataja.ee/akt/309072011031.xml
1274,309072011032,korraldus,Ministrite komisjoni moodustamine riigi konkurentsivõime edendamiseks,https://www.riigiteataja.ee/akt/309072011032.xml
1275,309072011033,korraldus,Kalanduse valdkonna administreerimise küsimustega tegeleva asjatundjate komisjoni moodustamine,https://www.riigiteataja.ee/akt/309072011033.xml
1276,309072011034,korraldus,Ministeeriumidevahelise komisjoni moodustamine soolise võrdõiguslikkuse edendamiseks,https://www.riigiteataja.ee/akt/309072011034.xml
1277,309072011035,korraldus,ÜRO kliimamuutuste raamkonventsiooni Kyoto protokolli paindlike mehhanismide ellurakendamise asjatundjate komisjoni moodustamine,https://www.riigiteataja.ee/akt/309072011035.xml
1278,309072011036,korraldus,Asjatundjate komisjoni moodustamine lõunaeesti keele õigusliku staatuse kindlaksmääramiseks,https://www.riigiteataja.ee/akt/309072011036.xml
1279,309072011037,korraldus,Asjatundjate komisjoni moodustamine,https://www.riigiteataja.ee/akt/309072011037.xml
1280,309072011038,korraldus,Asjatundjate komisjoni moodustamine riikliku mereturvalisuse programmi väljatöötamiseks,https://www.riigiteataja.ee/akt/309072011038.xml
1281,309072011039,korraldus,Ministrite komisjoni moodustamine Eesti lähiajaloo tutvustamise riiklikuks koordineerimiseks,https://www.riigiteataja.ee/akt/309072011039.xml
1282,309072011040,korraldus,Asjatundjate komisjoni moodustamine 1994 . aasta septembris reisiparvlaeval « Estonia » toimunud sõjalise kasutusega seadmete veo asjaolude uurimiseks,https://www.riigiteataja.ee/akt/309072011040.xml
1283,309072011041,korraldus,Valitsuskomisjoni moodustamine integreeritud menetlusinfosüsteemi E-Toimik loomiseks ja rakendamiseks,https://www.riigiteataja.ee/akt/309072011041.xml
1284,309072011042,korraldus,"Ministeeriumidevahelise komisjoni moodustamine merenduse , merekaitse ja reostustõrje küsimuste lahendamise koordineerimiseks",https://www.riigiteataja.ee/akt/309072011042.xml
1285,309072011043,korraldus,Asjatundjate komisjoni moodustamine seoses toiduvaldkonna järelevalveala ümberkorraldamisega,https://www.riigiteataja.ee/akt/309072011043.xml
1286,309072011044,korraldus,Metsanduse valdkonna administreerimise küsimustega tegeleva valitsuskomisjoni moodustamine,https://www.riigiteataja.ee/akt/309072011044.xml
1287,309072011045,korraldus,Valitsuskomisjoni moodustamine läbirääkimiste pidamiseks tervishoiutöötajatega kollektiivlepingu sõlmimise üle,https://www.riigiteataja.ee/akt/309072011045.xml
1288,309072011046,korraldus,Valitsuskomisjoni moodustamine kolmepoolsete läbirääkimiste pidamiseks poliitilise kokkuleppe sõlmimise üle,https://www.riigiteataja.ee/akt/309072011046.xml
1289,309072011047,korraldus,Valitsuskomisjoni moodustamine Eesti Vabariigi 90 . aastapäeva tähistamise ettevalmistamise ja korraldamise koordineerimiseks,https://www.riigiteataja.ee/akt/309072011047.xml
1290,309072011048,korraldus,Valitsuskomisjoni moodustamine liitumisläbirääkimiste pidamiseks Majandusliku Koostöö ja Arengu Organisatsiooniga,https://www.riigiteataja.ee/akt/309072011048.xml
1291,309072013001,korraldus,Nõusoleku andmine riigivara otsustuskorras võõrandamiseks,https://www.riigiteataja.ee/akt/309072013001.xml
1292,309072013002,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/309072013002.xml
1293,309102012001,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/309102012001.xml
1294,309122010001,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/309122010001.xml
1295,309122010002,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/309122010002.xml
1296,309122010003,korraldus,Riigi Kinnisvara Aktsiaseltsi asutamine,https://www.riigiteataja.ee/akt/309122010003.xml
1297,309122010004,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/309122010004.xml
1298,310012012001,korraldus, „ Vanglas toimuvas ulatuslikus korratuses seisneva hädaolukorra lahendamise plaani ” kehtestamine,https://www.riigiteataja.ee/akt/310012012001.xml
1299,310012012002,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/310012012002.xml
1300,310012012003,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/310012012003.xml
1301,310042012004,korraldus,Volituse andmine aktsiaseltsi Tallinna Sadam aktsiakapitali suurendamiseks ja riigivara üleandmiseks,https://www.riigiteataja.ee/akt/310042012004.xml
1302,310042012005,korraldus,Laenu andmine Sihtasutusele Jõgeva Haigla ja Sihtasutusele Saaremaa Arenduskeskus,https://www.riigiteataja.ee/akt/310042012005.xml
1303,310042012006,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/310042012006.xml
1304,310042012007,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/310042012007.xml
1305,310042012009,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310042012009.xml
1306,310042012010,korraldus,Georgiy Valentinovile diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/310042012010.xml
1307,310042012012,korraldus,Narkomaania ennetamise valitsuskomisjon,https://www.riigiteataja.ee/akt/310042012012.xml
1308,310042013005,korraldus,Haridus- ja Teadusministeeriumi kantsleri ametisse nimetamine,https://www.riigiteataja.ee/akt/310042013005.xml
1309,310042013006,korraldus,Keskkonnaministeeriumi kantsleri ametisse nimetamine,https://www.riigiteataja.ee/akt/310042013006.xml
1310,310042013007,korraldus,Põllumajandusministeeriumi kantsleri ametisse nimetamine uueks tähtajaks,https://www.riigiteataja.ee/akt/310042013007.xml
1311,310042013008,korraldus,Siseministeeriumi kantsleri ametisse nimetamine,https://www.riigiteataja.ee/akt/310042013008.xml
1312,310052011002,korraldus,Munitsipaalomandisse antud maa hoonestusõigusega koormamiseks loa andmine,https://www.riigiteataja.ee/akt/310052011002.xml
1313,310052011003,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/310052011003.xml
1314,310052011004,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310052011004.xml
1315,310052011005,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/310052011005.xml
1316,310052011006,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/310052011006.xml
1317,310052011009,korraldus,Eesti Vabariigi ja Euroopa Komisjoni vahelistel kasvuhoonegaaside heitkoguste enampakkumisplatvormi ja enampakkumise seire teostaja ühise hankemenetluse läbirääkimistel osalemine ja kokkulepete sõlmimine,https://www.riigiteataja.ee/akt/310052011009.xml
1318,310052011010,korraldus,Eesti Vabariigi ja Hispaania Kuningriigi vahelise Kyoto protokolli artikli 17 kohaste lubatud heitkoguse ühikutega kauplemise teise kokkuleppe allkirjastamiseks volituse andmine ning finantsvahendite kasutamine,https://www.riigiteataja.ee/akt/310052011010.xml
1319,310062011001,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310062011001.xml
1320,310062011002,korraldus,Riigivara valitsemise üleandmine ja riigivara üleandmine mitterahalise sissemaksena aktsiaseltsi Tallinna Sadam aktsiakapitali suurendamiseks,https://www.riigiteataja.ee/akt/310062011002.xml
1321,310062011003,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/310062011003.xml
1322,310082013002,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/310082013002.xml
1323,310082013003,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/310082013003.xml
1324,310082013004,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/310082013004.xml
1325,310082013005,korraldus,Loa andmine koeproovide säilitamiseks ja uurimiseks väljaspool Eesti Vabariigi territooriumi,https://www.riigiteataja.ee/akt/310082013005.xml
1326,310082013006,korraldus,Raha eraldamine,https://www.riigiteataja.ee/akt/310082013006.xml
1327,310082013007,korraldus, “ Energiamajanduse arengukava aastani 2030 ” koostamise ettepaneku heakskiitmine,https://www.riigiteataja.ee/akt/310082013007.xml
1328,310092013001,korraldus,Riigi 2012 . aasta majandusaasta koondaruande heakskiitmine,https://www.riigiteataja.ee/akt/310092013001.xml
1329,310092013002,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/310092013002.xml
1330,310092013003,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/310092013003.xml
1331,310092013004,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310092013004.xml
1332,310092013005,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310092013005.xml
1333,310092013006,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310092013006.xml
1334,310092013007,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/310092013007.xml
1335,310092013008,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/310092013008.xml
1336,310092013009,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/310092013009.xml
1337,310092013010,korraldus,Finantsinspektsiooni nõukogu liikmete nimetamine,https://www.riigiteataja.ee/akt/310092013010.xml
1338,310122010005,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/310122010005.xml
1339,310122010006,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310122010006.xml
1340,310122010007,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310122010007.xml
1341,310122010008,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/310122010008.xml
1342,311032011002,korraldus,Aktsiaseltsi Saarte Liinid aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/311032011002.xml
1343,311032011003,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/311032011003.xml
1344,311032011004,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/311032011004.xml
1345,311032011005,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/311032011005.xml
1346,311032011006,korraldus,Volituste andmine riigi osalusega äriühingute aktsia- või osakapitali eurodeks konverteerimiseks,https://www.riigiteataja.ee/akt/311032011006.xml
1347,311042011002,korraldus,Eerik Heldnale diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/311042011002.xml
1348,311042011003,korraldus,Andres Kangurile diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/311042011003.xml
1349,311042011004,korraldus,Andres Ratassepale diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/311042011004.xml
1350,311042011005,korraldus,Ministrite asendamise skeem,https://www.riigiteataja.ee/akt/311042011005.xml
1351,311042011006,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311042011006.xml
1352,311042011007,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311042011007.xml
1353,311042011008,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311042011008.xml
1354,311072012001,korraldus,Hariduskuludeks määratud täiendavate vahendite jaotus kohaliku omavalitsuse üksuste lõikes,https://www.riigiteataja.ee/akt/311072012001.xml
1355,311072012003,korraldus,Kultuuriministeeriumi kantsleri ametisse nimetamine uueks tähtajaks,https://www.riigiteataja.ee/akt/311072012003.xml
1356,311072012004,korraldus,Raha eraldamine,https://www.riigiteataja.ee/akt/311072012004.xml
1357,311072012005,korraldus,Jaan Helmdorfile diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/311072012005.xml
1358,311072012006,korraldus,Daniel Erik Schaeri perekonnaliikmetele diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/311072012006.xml
1359,311092012001,korraldus, „ Transpordi arengukava 2014 – 2020 “ koostamise ettepaneku heakskiitmine,https://www.riigiteataja.ee/akt/311092012001.xml
1360,311092012003,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311092012003.xml
1361,311092012004,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311092012004.xml
1362,311092012005,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311092012005.xml
1363,311092012006,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311092012006.xml
1364,311092012007,korraldus,Loa andmine koeproovide säilitamiseks ja uurimiseks väljaspool Eesti Vabariigi territooriumi,https://www.riigiteataja.ee/akt/311092012007.xml
1365,311092012008,korraldus,Loa andmine koeproovide säilitamiseks ja uurimiseks väljaspool Eesti Vabariigi territooriumi,https://www.riigiteataja.ee/akt/311092012008.xml
1366,311092012009,korraldus,Loa andmine koeproovide säilitamiseks ja uurimiseks väljaspool Eesti Vabariigi territooriumi,https://www.riigiteataja.ee/akt/311092012009.xml
1367,311102011003,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311102011003.xml
1368,311102011007,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311102011007.xml
1369,311102011008,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311102011008.xml
1370,311102011009,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311102011009.xml
1371,311102011011,korraldus,Elukeskkonna arendamise rakenduskava prioriteetse suuna „ Säästva keskkonnakasutuse infrastruktuuride ja tugisüsteemide arendamine ” meetme „ Looduse mitmekesisuse säilitamine ” teise investeeringute kava kinnitamine,https://www.riigiteataja.ee/akt/311102011011.xml
1372,311112010004,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/311112010004.xml
1373,311112010005,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/311112010005.xml
1374,311112010008,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311112010008.xml
1375,311112010011,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/311112010011.xml
1376,311112010012,korraldus,Nõusoleku andmine riigivara hoonestusõigusega koormamiseks,https://www.riigiteataja.ee/akt/311112010012.xml
1377,311112010013,korraldus,ASi Estonian Air aktsiakapitali vähendamine ja suurendamine,https://www.riigiteataja.ee/akt/311112010013.xml
1378,311112010015,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311112010015.xml
1379,311112010017,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/311112010017.xml
1380,311112011001,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311112011001.xml
1381,311112011002,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311112011002.xml
1382,311112011003,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311112011003.xml
1383,311112011004,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311112011004.xml
1384,311112011005,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311112011005.xml
1385,311112011006,korraldus," „ Ulatuslikust maapinna , pinnaveekogu või põhjavee reostusest sisemaal põhjustatud hädaolukorra lahendamise plaani “ kehtestamine",https://www.riigiteataja.ee/akt/311112011006.xml
1386,311112011007,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/311112011007.xml
1387,311122012003,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311122012003.xml
1388,311122012004,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/311122012004.xml
1389,311122012006,korraldus,Munitsipaalomandisse antud maa osaliseks hoonestusõigusega koormamiseks loa andmine,https://www.riigiteataja.ee/akt/311122012006.xml
1390,311122012007,korraldus,Munitsipaalomandisse antud maa osaliseks sihtotstarbe muutmiseks ja osaliseks võõrandamiseks loa andmine,https://www.riigiteataja.ee/akt/311122012007.xml
1391,311122012008,korraldus,Riigivara valitsemise üleandmine,https://www.riigiteataja.ee/akt/311122012008.xml
1392,311122012009,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/311122012009.xml
1393,312022013001,korraldus,Aktsiaseltsi Estonian Air laenu osamakse,https://www.riigiteataja.ee/akt/312022013001.xml
1394,312022013002,korraldus,Nõusoleku andmine riigivara otsustuskorras tasuta võõrandamiseks,https://www.riigiteataja.ee/akt/312022013002.xml
1395,312022013003,korraldus,Avalikult kasutatavate kohalike teede hoiuks eraldatud raha jaotuse kinnitamine omavalitsusüksuste kaupa 2013 . aastal,https://www.riigiteataja.ee/akt/312022013003.xml
1396,312022013004,korraldus,Loa andmine koeproovide säilitamiseks ja uurimiseks väljaspool Eesti Vabariigi territooriumi,https://www.riigiteataja.ee/akt/312022013004.xml
1397,312022013006,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/312022013006.xml
1398,312022013007,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/312022013007.xml
1399,312022013010,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/312022013010.xml
1400,312022013011,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/312022013011.xml
1401,312022013012,korraldus,Maa munitsipaalomandisse andmine,https://www.riigiteataja.ee/akt/312022013012.xml
1402,312042013002,korraldus,Riigi peaprokuröri ametisse nimetamine uueks ametiajaks,https://www.riigiteataja.ee/akt/312042013002.xml
1403,312042013003,korraldus, „ Vägivalla vähendamise arengukava aastateks 2010 – 2014 “ rakendusplaani aastateks 2013 – 2014 heakskiitmine,https://www.riigiteataja.ee/akt/312042013003.xml
1404,312042013004,korraldus,Haridus- ja Teadusministeeriumi kantsleri ametikohale nimetamine uueks tähtajaks,https://www.riigiteataja.ee/akt/312042013004.xml
1405,312062012002,korraldus,Loa andmine Kaitseliidule hoonestusõiguse omandamiseks,https://www.riigiteataja.ee/akt/312062012002.xml
1406,312062012003,korraldus,Nõusoleku andmine riigivara otsustuskorras võõrandamiseks vahetamise teel,https://www.riigiteataja.ee/akt/312062012003.xml
1407,312062012004,korraldus,Raha eraldamine,https://www.riigiteataja.ee/akt/312062012004.xml
1408,312062012006,korraldus,Merri Kastemäe’le diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312062012006.xml
1409,312092011001,korraldus,Raha eraldamine,https://www.riigiteataja.ee/akt/312092011001.xml
1410,312092011002,korraldus,Riigi Kinnisvara Aktsiaseltsi aktsiakapitali suurendamine ja riigivara üleandmine,https://www.riigiteataja.ee/akt/312092011002.xml
1411,312092011003,korraldus,Taotluse esitamine ühiseid keeleressursse ja tehnoloogiat hõlmava infrastruktuuri CLARIN ERIC asutamiseks ja riigi liikmeõiguste teostaja määramine,https://www.riigiteataja.ee/akt/312092011003.xml
1412,312092011004,korraldus,Volituse andmine läbirääkimiste pidamiseks,https://www.riigiteataja.ee/akt/312092011004.xml
1413,312122011001,korraldus,Jana Kase’le diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312122011001.xml
1414,312122011002,korraldus,Rainer Koorile diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312122011002.xml
1415,312122011003,korraldus,Priit Pajule diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312122011003.xml
1416,312122011004,korraldus,Olev Tammannile diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312122011004.xml
1417,312122011005,korraldus,Jaanus Teearule diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312122011005.xml
1418,312122011006,korraldus,Heiti Tärnile diplomaatilise passi andmine,https://www.riigiteataja.ee/akt/312122011006.xml
1419,312122011007,korraldus,Riigimetsa Majandamise Keskuse poolt 2011 . aasta riigieelarvesse kantava summa kinnitamine,https://www.riigiteataja.ee/akt/312122011007.xml
1420,312122011008,korraldus,"Euroopa Liidult , rahvusvaheliselt organisatsioonilt , välisriigilt ja välisriigi valitsusväliselt organisatsioonilt saadavate toetustega seotud kulude muutmine",https://www.riigiteataja.ee/akt/312122011008.xml
1421,312122011009,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/312122011009.xml
1422,312122011010,korraldus,Kohaliku omavalitsuse üksuse tulubaasi stabiliseerimise toetuse eraldamine,https://www.riigiteataja.ee/akt/312122011010.xml
1423,312122011014,korraldus, „ Üldharidussüsteemi arengukava aastateks 2007 – 2013 “ täiendatud tervikteksti ja selle rakendusplaani aastateks 2011 – 2013 heakskiitmine,https://www.riigiteataja.ee/akt/312122011014.xml
1424,312122011015,korraldus,Volituse andmine Aktsiaseltsi Eesti Metsataim aktsiakapitali suurendamiseks,https://www.riigiteataja.ee/akt/312122011015.xml
1425,313012011003,korraldus, „ Eesti arengukoostöö ja humanitaarabi arengukava 2011 – 2015 ” ja selle rakendusplaani aastateks 2011 – 2012 heakskiitmine,https://www.riigiteataja.ee/akt/313012011003.xml
1426,313012011004,korraldus,Raha eraldamine,https://www.riigiteataja.ee/akt/313012011004.xml
1427,313012011005,korraldus,Raha eraldamine,https://www.riigiteataja.ee/akt/313012011005.xml
1428,313012011006,korraldus,Välisabi sildfinantseerimine,https://www.riigiteataja.ee/akt/313012011006.xml
1429,313012011007,korraldus,Siseministeeriumi kantsleri teenistusest vabastamine,https://www.riigiteataja.ee/akt/313012011007.xml
1430,203072012001,korraldus,Eesti Vabariigi ja Norra Kuningriigi viisaküsimustes esindamise kokkuleppe eelnõu heakskiitmine,https://www.riigiteataja.ee/akt/203072012001.xml
1431,204062012001,korraldus, „ Eesti Vabariigi ning NATO Euroopa vägede kõrgema peakorteri ja NATO arenduse kõrgema ülemjuhataja peakorteri vahelise Pariisi protokolli lisakokkuleppe “ eelnõu heakskiitmine ja volituse andmine,https://www.riigiteataja.ee/akt/204062012001.xml
1432,204062012002,korraldus," „ Eesti Vabariigi , Soome Vabariigi , Läti Vabariigi ja Norra Kuningriigi vahelise lepingu Põhja-Euroopa funktsionaalse õhuruumiosa rajamise kohta “ eelnõu heakskiitmine ja volituse andmine",https://www.riigiteataja.ee/akt/204062012002.xml
1433,204072011001,korraldus, „ Eesti Vabariigi ja Venemaa Föderatsiooni pensionikindlustust käsitleva koostöölepingu “ eelnõu heakskiitmine ja volituse andmine,https://www.riigiteataja.ee/akt/204072011001.xml
1434,204122012002,korraldus,Valitsusdelegatsiooni moodustamine Rahvusvahelise Telekommunikatsiooni Liidu rahvusvahelisel telekommunikatsiooni konverentsil osalemiseks ja volituse andmine,https://www.riigiteataja.ee/akt/204122012002.xml
1435,204122012003,korraldus,Delegatsiooni moodustamine ÜRO kliimamuutuste raamkonventsiooni osaliste konverentsi 18 . istungil ja Kyoto protokolli osaliste 8 . kohtumisel osalemiseks ja volituse andmine,https://www.riigiteataja.ee/akt/204122012003.xml
1436,205032013002,korraldus,Süüria vastu suunatud piiravate meetmete rakendamine,https://www.riigiteataja.ee/akt/205032013002.xml
1437,205092012001,korraldus, „ Eesti Vabariigi valitsuse ja Bahreini Kuningriigi valitsuse vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ” allkirjastamiseks volituse andmine,https://www.riigiteataja.ee/akt/205092012001.xml
1438,206032012005,korraldus,Diplomaatiliste suhete sõlmimine Eesti Vabariigi ja Myanmari Liidu Vabariigi vahel,https://www.riigiteataja.ee/akt/206032012005.xml
1439,206032012006,korraldus," „ Majandus- ja rahaliidu stabiilsuse , koordineerimise ja juhtimise lepingu “ eelnõu heakskiitmine",https://www.riigiteataja.ee/akt/206032012006.xml
1440,206062011001,korraldus, „ Euroopa Liidu ja selle liikmesriikide ning Brasiilia Liitvabariigi vahelise lennutranspordilepingu “ eelnõu heakskiitmine ja volituse andmine,https://www.riigiteataja.ee/akt/206062011001.xml
1441,206062011002,korraldus," „ Eesti Vabariigi ja Islandi Vabariigi , Liechtensteini Vürstiriigi , Norra Kuningriigi vahelise Euroopa Majanduspiirkonna finantsmehhanismi rakendamist aastatel 2009 – 2014 käsitleva vastastikuse mõistmise memorandumi “ ning „ Eesti Vabariigi ja Norra Kuningriigi vahelise Norra finantsmehhanismi rakendamist aastatel 2009 – 2014 käsitleva vastastikuse mõistmise memorandumi “ eelnõude heakskiitmine ja volituse andmine",https://www.riigiteataja.ee/akt/206062011002.xml
1442,206082013001,korraldus,Eesti Vabariigi valitsuse ja Venemaa Föderatsiooni valitsuse piirkondadevahelise ja piiriülese koostöö edendamise kokkuleppe eelnõu heakskiitmine ja volituse andmine,https://www.riigiteataja.ee/akt/206082013001.xml
1443,206112012002,korraldus," „ Eesti Vabariigi valitsuse ja Iisraeli Riigi valitsuse vahelise haridus- , teadus- , kultuuri- , noorsoo- ja spordikoostöö programmi aastateks 2012 – 2015 “ eelnõu heakskiitmine",https://www.riigiteataja.ee/akt/206112012002.xml
